store_id,name,genre,subgenre
com.miniclip.crime1,"Pure Crime: Gangster Shooting","Unknown",TBD
com.miniclip.realsniper,"Pure Sniper: Gun Shooter Games","Unknown",TBD
com.global.tmslg,"Puzzles & Conquest","Unknown",TBD
jp.co.sundenshi.toaru2p,"Pとある魔術の禁書目録２","Unknown",TBD
jp.sammynet.googleplay.cp0003,"P北斗の拳 暴凶星","Unknown",TBD
net.commseed.p_sg8,"P戦国乙女7 終焉の関ヶ原 平和","Unknown",TBD
jp.co.sundenshi.aria5kaip,"Ｐ緋弾のアリア～緋緋神降臨～ラッキートリガーＶｅｒ．","Unknown",TBD
com.ljzms.batdown,"QQ၃၃၃ Games","Unknown",TBD
com.idvjcwx.spinpuzzle,"QQ၃၃၃ Spin","Unknown",TBD
se.maginteractive.quizduel2,"QuizDuel! Quiz & Trivia Game","Unknown",TBD
com.xmonetize.quizzland,"QuizzLand. Quiz & Trivia game","Unknown",TBD
com.nexus.rohan2g.G,"R.O.H.A.N.2 on CROSS","Unknown",TBD
com.webzen.r2origin.google,"R2 ORIGIN","Unknown",TBD
com.ffgames.racingincar2,"Racing in Car 2","Unknown",TBD
com.netease.dfjsla,"Racing Master","Unknown",TBD
com.netease.dfjssea,"Racing Master","Unknown",TBD
games.tatsumaki.ragdollblade,"Ragdoll Blade","Unknown",TBD
com.gravitygamehub.roidle.aos,"Ragnarok Idle Adventure Plus","Unknown",TBD
com.gravityus.romzeny.aos,"Ragnarok M: Classic","Unknown",TBD
com.gravity.romg,"Ragnarok M: Eternal Love","Unknown",TBD
com.gravity.roo.sea,"Ragnarok Origin Global","Unknown",TBD
com.ggv.rogames.sea,"Ragnarok Twilight","Unknown",TBD
com.play.rosea,"Ragnarok X: Together","Unknown",TBD
com.magic.music.tiles.game,"Rainbow Piano: EDM Music Game","Unknown",TBD
com.playshoo.texaspoker.romania,"RallyAces Poker - Texas Holdem","Unknown",TBD
com.fundrivegames.mega.ramp.ultimate.cars.stunts.impossibletracks,"Ramp Car Games: GT Car Stunts","Unknown",TBD
com.netmarble.raven2,"RAVEN2","Unknown",TBD
com.ssi.bus.games.bus.simulator,"Real Bus Simulator : Bus Games","Unknown",TBD
com.real.car.racing.stunt.master.driving.game,"Real Car Driving Midnight Club","Unknown",TBD
com.real.car.driving.race.master.racing.game,"Real Car Driving: Racing Sim","Unknown",TBD
com.nautilus.realcricket,"Real Cricket™","Unknown",TBD
com.nautilus.realcricketchampionship,"Real Cricket™ Swipe","Unknown",TBD
com.xgame.VehicleDriving3D,"Real Driving: Vehicle & Park","Unknown",TBD
br.com.rodrigokolb.realdrum,"Real Drum electronic drums set","Unknown",TBD
com.gismart.guitar,"Real Guitar - Music Band Game","Unknown",TBD
com.v09.real.moto.bike.driving.racing.city.open.world,"Real Moto Driving Racing World","Unknown",TBD
com.sebby.rebaixadoselitebrasil,"Rebaixados Elite Brasil","Unknown",TBD
com.Lizardry.RefindSelf,"Refind Self","Unknown",TBD
com.yg.mini.games,"Relax Mini Games","Unknown",TBD
com.agaming.reporter,"Reporter - Scary Horror Game","Unknown",TBD
com.agaming.reporterii,"Reporter 2 - Scary Horror Game","Unknown",TBD
com.devolverdigital.com.rtmi,"Return to Monkey Island","Unknown",TBD
com.bluepoch.m.en.reverse1999,"Reverse: 1999","Unknown",TBD
co.jp.reversizero,"Reversi ZERO classic game","Unknown",TBD
com.netmarble.rfnext,"RF ONLINE NEXT","Unknown",TBD
com.beat.run.rush.jpop.android,"Rhythm Sprint","Unknown",TBD
com.roleplay.riorise,"Rio Rise－A life simulator game","Unknown",TBD
com.riotgames.mobile.leagueconnect,"Riot Mobile","Unknown",TBD
com.vectorunit.silver.googleplay,"Riptide GP: Renegade","Unknown",TBD
com.es.civilization.rise.empire,"Rising: War for Dominion","Unknown",TBD
com.chillingo.robberybobfree.android.row,"Robbery Bob - King of Sneak","Unknown",TBD
net.room6.horizon,"Rogue with the Dead: Idle RPG","Unknown",TBD
com.atesgamestudio.rollance,"Rollance : Adventure Balls","Unknown",TBD
com.kakaogames.rom,"ROM: Remember Of Majesty","Unknown",TBD
com.square_enix.android_googleplay.RomancingSaGa3ww,"Romancing SaGa3","Unknown",TBD
com.feralinteractive.rometwalex,"ROME: Total War - Alexander","Unknown",TBD
com.feralinteractive.rometwbi,"ROME: Total War – BI","Unknown",TBD
com.naxeex.Rope.Hero.Original,"Rope Hero: Original","Unknown",TBD
com.mgc.RopeHero.ViceTown,"Rope Hero: Vice Town","Unknown",TBD
com.xd.rotaeno.googleplay,"Rotaeno","Unknown",TBD
com.ascthcl.android.ltk,"ROTK: Tiny Titans Adventure","Unknown",TBD
com.gravity.ro.and,"RO仙境傳說：守護永恆的愛","Unknown",TBD
com.gravityus.romtwzeny.aos,"RO仙境傳說：守護永恆的愛 Classic","Unknown",TBD
com.ggv.rogames.gat,"RO仙境傳說：曙光","Unknown",TBD
com.Grand.Napal,"RP Grand - Open World Game","Unknown",TBD
kemco.execreate.asdivinehearts,"RPG Asdivine Hearts","Unknown",TBD
kemco.execreate.ruinverse,"RPG Ruinverse","Unknown",TBD
kemco.magitec.soulhistorica,"RPG Soul Historica","Unknown",TBD
com.enyulgang.and,"Ruler of the Land","Unknown",TBD
com.kinkajoo.RummikubHD,"Rummikub","Unknown",TBD
com.rummikubfree,"Rummikub®","Unknown",TBD
com.gameduell.romme.treff.kartenspiel,"Rummy - Fun & Friends","Unknown",TBD
com.teenpatti.hd.gold.rummy,"Rummy GOLD - With Fast Rummy","Unknown",TBD
com.running.ball.beat.dancing.color.music.game,"Running Roadball","Unknown",TBD
com.my.defense,"Rush Royale: Tower Defense TD","Unknown",TBD
com.toilet.rush.to.home,"Rush To Home","Unknown",TBD
air.com.RustyLake.RustyLakeRoots,"Rusty Lake: Roots","Unknown",TBD
com.square_enix.android_googleplay.SagaCollection_Sjp,"Sa･Ga COLLECTION","Unknown",TBD
com.viv.saihate,"Saihate Station","Unknown",TBD
com.eu.eusds,"Saint Seiya EX - Official","Unknown",TBD
com.wanda.saintseiya.gp.am,"Saint Seiya: Legend of Justice","Unknown",TBD
com.wanda.saintseiya.gp.eu,"Saint Seiya: Legend of Justice","Unknown",TBD
jp.garud.ssimulator,"SAKURA School Simulator","Unknown",TBD
com.sgztfol.sgtf,"Samkok Legends TD","Unknown",TBD
com.jsjssea.google,"Samkok: New Force","Unknown",TBD
net.amanita_design.Samorost2,"Samorost 2","Unknown",TBD
amanita_design.samorost3.GP,"Samorost 3","Unknown",TBD
com.madfingergames.SamuraiIIAll,"SAMURAI II: VENGEANCE","Unknown",TBD
com.wonderful.sandcrush,"Sand Crush","Unknown",TBD
com.santa.prankcall.funny.christmas,"Santa Prank Call: Fake video","Unknown",TBD
com.an.satisday.antistress.organizinggame,"Satisday ASMR: Organizing game","Unknown",TBD
com.gps.draw.flag.coloring.games,"Satisfying Coloring","Unknown",TBD
com.kkz.antistress.satisfying.relax.toys.games,"Satisfying Toys : Calm Games","Unknown",TBD
com.slg.savagesurvival,"Savage Survival:Jurassic Isle","Unknown",TBD
com.miniit.save.the.guy.game,"Save the Guy: Funny Choice","Unknown",TBD
xsquads.scarfall.battleroyalegame,"ScarFall 2.0 : Battle Royale","Unknown",TBD
com.zakg.scaryteacher.hellgame,"Scary Teacher 3D","Unknown",TBD
com.murka.scatterslots,"Scatter Slots - Slot Machines","Unknown",TBD
com.pieyel.scrabble,"Scrabble® GO – Fun with Words!","Unknown",TBD
screw.sort.match.jam.puzzle,"Screw Sort 3D: Screw Puzzle","Unknown",TBD
screw.puzzle.match3.brain.puzz,"Screw Sort Puzzle: Pin Jam 3D","Unknown",TBD
com.asmodeedigital.scythe,"Scythe: Digital Edition","Unknown",TBD
com.bandainamcoent.gget_JP,"SDガンダム ジージェネレーション エターナル","Unknown",TBD
com.square_enix.secret,"Secret of Mana","Unknown",TBD
com.jdgames.p20n.googleplay,"Sengoku Fubu","Unknown",TBD
com.banjihagames.seoul2033_shelter,"SEOUL 2033 : Shelter","Unknown",TBD
com.netmarble.tskgb,"Seven Knights Re:BIRTH","Unknown",TBD
com.nekki.shadowfight3,"Shadow Fight 3 - RPG fighting","Unknown",TBD
com.nekki.shadowfightarena,"Shadow Fight 4: Arena","Unknown",TBD
com.fansipan.stickman.shadow.knights.fightinggames,"Shadow Knight: Ninja Fighting","Unknown",TBD
com.Bravestars.Stick.Fight.ShadowOfDeath2,"Shadow of Death 2: Premium","Unknown",TBD
com.Zonmob.Stickman.FightingGames.ShadowOfDeath,"Shadow of Death: Dark Knight","Unknown",TBD
com.shadow.survival.rogue.action.shooter.game.premium,"Shadow Survival: Offline Games","Unknown",TBD
jp.co.cygames.ShadowverseWorldsBeyond,"Shadowverse: Worlds Beyond","Unknown",TBD
com.game.shape.shift,"Shape-shifting","Unknown",TBD
com.fiogonia.blockjam,"Shape Escape: Block Puzzle","Unknown",TBD
com.shincraft.speedawakens,"ShinCraft: Speed Awakens","Unknown",TBD
com.fashion.contest.dressup.idol.style.shiningme,"Shining Me: Glow Idol Dress Up","Unknown",TBD
com.freeplaysultanov.shootit,"Shoot Out: Gun Shooting Games","Unknown",TBD
com.SixtyFiveProductions.ShootTheBox,"Shoot the Box: Gun Game","Unknown",TBD
com.shredderchess.android,"Shredder Chess","Unknown",TBD
com.lightcore.endlessgradespixelsaga,"SHURATO × Endless Grades","Unknown",TBD
com.Kayac.ShurikenCut,"Shuriken Cut","Unknown",TBD
com.QuanticBit.SignalStalker,"Signal Stalker: Horror Game","Unknown",TBD
com.ea.game.simcitymobile_row,"SimCity BuildIt","Unknown",TBD
com.HBG.SimpleWords.Paid,"Simple Words Pro","Unknown",TBD
com.jundroo.SimplePlanes,"SimplePlanes","Unknown",TBD
com.tfv.block.line.fill.puzzle,"Single Line Block Fill Puzzle","Unknown",TBD
com.sh.draw.oneline.puzzle.game,"Single Line Drawing: Link Dots","Unknown",TBD
com.thylacinestudios.siralimultimate,"Siralim Ultimate","Unknown",TBD
com.isarinteractive.skat.android.hd,"Skat HD","Unknown",TBD
com.gameduell.skat.treff.kartenspiel,"Skat Treff: Werde Skat Meister","Unknown",TBD
net.kairosoft.android.skate,"Skating Rink Story","Unknown",TBD
com.buffstudio.skel.defense.dungeon.roguelike,"Skel and Defense","Unknown",TBD
com.maxtoolskin.fffskintool.mynewskins,"SkinLab FF Skin & Diamond Tips","Unknown",TBD
com.lskj.skinwin,"SkinWin - diamond & skin","Unknown",TBD
com.mattel163.skipbo,"Skip-Bo™: Solitaire Card Game","Unknown",TBD
com.playdigious.skul,"Skul: The Hero Slayer","Unknown",TBD
com.autumn.skullgirls,"Skullgirls: Fighting RPG","Unknown",TBD
com.tgc.sky.android,"Sky: Children of the Light","Unknown",TBD
com.venomizedArt.SlaughterRebels,"Slaughter 3: The Rebels","Unknown",TBD
com.gear2.growslayer,"Slayer Legend : Idle RPG","Unknown",TBD
com.ChubbyPixel.SleepinGuy,"Sleepin' Guy","Unknown",TBD
com.bandainamcoent.tensuramrkww,"SLIME - ISEKAI Memories","Unknown",TBD
com.universal777.slotmadoka_v2,"SLOT魔法少女まどか☆マギカ（2025）","Unknown",TBD
com.smashcar.mmgame,"Smash Car: Robot Racing","Unknown",TBD
com.snake.io.slither.worms,"Snake Lite® - Worm Snake Game","Unknown",TBD
com.fungames.sniper3d,"Sniper 3D：Gun Shooting Games","Unknown",TBD
sniper.shooter.offline.games.gun.aldagames.com,"Sniper Agent: Offline Shooter","Unknown",TBD
com.invinciblesstudioltd.soccermanager2025,"Soccer Manager 2026 - Football","Unknown",TBD
com.solitaire.fish.klondike.card.aquarium,"Solitaire 3D Fish","Unknown",TBD
com.solitaireday.cardgame,"Solitaire Day-Fun card game","Unknown",TBD
com.netmarble.sololv,"Solo Leveling:Arise","Unknown",TBD
com.coffeestain.songsofconquestmobile,"Songs of Conquest Mobile","Unknown",TBD
com.sega.sonicdash,"Sonic Dash: Endless Run","Unknown",TBD
com.sonicjump.sonicjump,"Sonic Jump Pro","Unknown",TBD
com.gameloft.android.ANMP.GloftICHM,"Sonic Runners Adventure game","Unknown",TBD
br.com.mexy.sorteadordebingopro,"Sorteador de Bingo - PRO","Unknown",TBD
com.JamieParish.SoulHunter,"Soul Hunter","Unknown",TBD
com.com2usholdings.soulstrike.android.google.global.normal,"Soul Strike: QWER Idle","Unknown",TBD
com.snowgames.spacenapoleon,"Space Napoleon: RTS","Unknown",TBD
com.game.space.shooter2,"Space shooter - Galaxy attack","Unknown",TBD
com.space.shooter.alien.galaxyattack,"Space Shooter: Galaxy Attack","Unknown",TBD
com.ForgeGames.SpecialForcesGroup2,"Special Forces Group 2","Unknown",TBD
com.blue.spendemic,"Spendemic","Unknown",TBD
com.ig.spider.fighting,"Spider Fighting: Hero Game","Unknown",TBD
spherestudios.spinheromobile,"Spin Hero","Unknown",TBD
com.jakyl.spirithd,"Spirit","Unknown",TBD
com.pid.spirit,"Spirit of the Island","Unknown",TBD
com.hg.cosmicshake,"SpongeBob - The Cosmic Shake","Unknown",TBD
kemco.hitpoint.tactica,"SRPG Legna Tactica","Unknown",TBD
com.jakyl.supersoccerchamps,"SSC '22 - Super Soccer Champs","Unknown",TBD
com.azurgames.stackball,"Stack Ball - Crash Platforms","Unknown",TBD
com.axlebolt.standoff2,"Standoff 2","Unknown",TBD
com.star.survivor.games.paid.gp,"Star Survivor:Premium","Unknown",TBD
com.studiobside.starMain,"StarSavior","Unknown",TBD
com.maxgames.stickwarlegacy,"Stick War: Legacy","Unknown",TBD
com.gp.hcr.moc,"Stickman GO","Unknown",TBD
com.zitga.ninja.stickman.legends.shadow.wars,"Stickman Legends Offline Games","Unknown",TBD
com.unimob.stickman.master.shadow.premium,"Stickman Master Premium","Unknown",TBD
com.PlayMax.playergames,"Stickman Party 234 MiniGames","Unknown",TBD
com.stickman.warriors.stickwarriors.dragon.shadow.fight,"Stickman Warriors","Unknown",TBD
com.fanatee.stop2,"Stop 2 - Word Trivia Game","Unknown",TBD
com.pid.strangehorticulture,"Strange Horticulture","Unknown",TBD
com.igoldtech.streetchaser,"Street Chaser","Unknown",TBD
com.combineinc.streetracing.driftthreeD,"Street Racing 3D","Unknown",TBD
com.racoondigi.jqhw,"Streetball Allstar","Unknown",TBD
com.kitkagames.fallbuddies,"Stumble Guys","Unknown",TBD
com.hyperkani.trialbike,"Stunt Bike Extreme","Unknown",TBD
com.rioo.runnersubway,"Subway Princess Runner","Unknown",TBD
com.mocacorp.sudoku,"Sudoku","Unknown",TBD
easy.sudoku.puzzle.solver.free,"Sudoku - Classic Sudoku Puzzle","Unknown",TBD
sudoku.puzzle.free.game.brain,"Sudoku - Classic Sudoku Puzzle","Unknown",TBD
studio.manja.sudokuclassic,"Sudoku Classic","Unknown",TBD
techmasterplus.bestsudokupaidapp,"Sudoku Master Offline","Unknown",TBD
com.Earthkwak.Platformer,"Super Bear Adventure","Unknown",TBD
com.sewercat.superchickenjumper,"Super Chicken Jumper","Unknown",TBD
com.city.building.master,"Super City: Building Master","Unknown",TBD
com.supersolid.penguin,"Super Penguins","Unknown",TBD
com.je.supersus,"Super Sus","Unknown",TBD
com.surprise.toy.d3,"Super Toy 3D","Unknown",TBD
com.rockbite.zombieout,"Super Wheel","Unknown",TBD
com.superds64.pro,"Super3DS Pro Multi Emulator","Unknown",TBD
com.superfishing.cxx.hw,"SuperFishing Casino- Slots 777","Unknown",TBD
com.ig.supermarket.simulator,"Supermarket Simulator Store","Unknown",TBD
com.bytro.supremacy1914,"Supremacy 1914 - World War 1","Unknown",TBD
com.pgstudio.survival.evo.pro,"Survival Island: Evolve Pro","Unknown",TBD
com.fattoy.shelter,"Survival Shelter","Unknown",TBD
com.candyrufusgames.survivalcraft2,"Survivalcraft 2","Unknown",TBD
com.agaming.survive.tll,"Survive: The Lost Lands","Unknown",TBD
com.dxx.firenow,"Survivor.io","Unknown",TBD
com.corestudiso.suzyrest,"Suzy's Food Restaurant Game","Unknown",TBD
com.zilliongames.collectionidle,"Switching Heroes: Action RPG","Unknown",TBD
com.xd.ssrpgen,"Sword of Convallaria","Unknown",TBD
com.netease.nshmsea,"SWORD OF JUSTICE","Unknown",TBD
com.barsstudios.swordplay,"Sword Play! Ninja Slice Runner","Unknown",TBD
jp.co.kitadenshi.android.sfunkyjuggler2,"Sファンキージャグラー2","Unknown",TBD
jp.co.kitadenshi.android.smyjuggler5,"SマイジャグラーⅤ","Unknown",TBD
com.doubleugames.take5,"Take 5 Vegas Casino Slot Games","Unknown",TBD
com.takeoffbolts.screw.puzzle,"Take Off Bolts: Screw Puzzle","Unknown",TBD
com.ycgame.t11.gp,"Talisman Online Mobile","Unknown",TBD
com.outfit7.talkingtom,"Talking Tom Cat","Unknown",TBD
com.outfit7.talkingtomgoldrun,"Talking Tom Gold Run","Unknown",TBD
com.whoyaho.tanghulu,"Tanghulu Master - Mukbang ASMR","Unknown",TBD
com.fattoy.tankpack,"Tank Pack Attack","Unknown",TBD
com.iug.yonggu,"Tap Tap Yonggu","Unknown",TBD
com.tappy.minigames.challenge,"Tappy Minigames Challenge","Unknown",TBD
com.gameduell.tarot,"Tarot - Fun & Friends","Unknown",TBD
com.playstrom.hero.tower,"TDS - Tower Destiny Survive","Unknown",TBD
com.NboxGames.TeachingAssistantLifeG,"Teaching Assistant Life","Unknown",TBD
com.miHoYo.tot.glb,"Tears of Themis","Unknown",TBD
com.teenpatti.hd.gold,"Teen Patti GOLD: 3 Patti Rummy","Unknown",TBD
com.pejuangrecehabadi.tpmonsoon,"Teen Patti Monsoon - Ace Card","Unknown",TBD
com.octro.teenpatti,"Teen Patti Octro 3 Patti Rummy","Unknown",TBD
com.imangi.templerun,"Temple Run","Unknown",TBD
com.imangi.templerun2,"Temple Run 2: Endless Escape","Unknown",TBD
com.tfgco.games.sports.free.tennis.clash,"Tennis Clash: Multiplayer Game","Unknown",TBD
sk.inlogic.tennisworldopenpro,"Tennis World Open Pro - Sport","Unknown",TBD
com.asmodeedigital.terraformingmars,"Terraforming Mars","Unknown",TBD
com.n3twork.tetris,"Tetris®","Unknown",TBD
com.kamagames.pokerist,"Texas Hold'em Poker: Pokerist","Unknown",TBD
com.riotgames.league.teamfighttacticstw,"TFT: Teamfight Tactics","Unknown",TBD
com.riotgames.league.teamfighttactics,"TFT: Teamfight Tactics","Unknown",TBD
com.longyoug.hmby,"The  Last Warlord","Unknown",TBD
com.star.union.planetant,"The Ants: Underground Kingdom","Unknown",TBD
jp.co.ponos.battlecatsen,"The Battle Cats","Unknown",TBD
com.PLAYISM.TheExit8,"The Exit 8","Unknown",TBD
com.funnyghost.thefall,"The Fall 1: Zombie Survival","Unknown",TBD
com.bluebraingames.houseofdavinci2,"The House of Da Vinci 2","Unknown",TBD
com.bluebraingames.thehouseofdavinci3,"The House of Da Vinci 3","Unknown",TBD
com.jackboxgames.tjnp,"The Jackbox Naughty Pack","Unknown",TBD
com.ourpalm.kof.jp,"The King of Fighters '98UM OL","Unknown",TBD
com.netmarble.kofafk,"THE KING OF FIGHTERS AFK","Unknown",TBD
com.arkgames.ggplay.tlonglobal,"The Legend of Neverland","Unknown",TBD
com.gameark.ggplay.lonsea,"The Legend of Neverland","Unknown",TBD
com.TheLonelyDeveloper.TheLonelyHacker,"The Lonely Hacker","Unknown",TBD
com.nino.tulpa.google,"The NOexistenceN of you AND me","Unknown",TBD
com.ggt.tr.google,"The Ragnarok","Unknown",TBD
com.daerisoft.thespikerm,"The Spike Cross - Volleyball","Unknown",TBD
com.agaming.thesun.origin,"The Sun Origin Post Apocalypse","Unknown",TBD
net.kairosoft.android.sushi_en,"The Sushi Spinnery","Unknown",TBD
com.elex.twdsaw.gp,"The Walking Dead: Survivors","Unknown",TBD
com.com2us.imo.normal.freefull.google.global.android.common,"The World of Magic: IMO","Unknown",TBD
com.hg.titp2,"This Is the Police 2","Unknown",TBD
com.hg.titpr,"This Is the President","Unknown",TBD
com.qookkagame.sgzzlb.gp.sea,"Three Kingdoms Tactics","Unknown",TBD
com.jedigames.p20.googleplay,"Three Kingdoms: Overlord","Unknown",TBD
com.hg.ttdotm,"Through the Darkest of Times","Unknown",TBD
com.cdg.tictactoe,"Tic Tac Toe - 2 Player XO","Unknown",TBD
com.robot_circus.TTE,"Ticket to Earth","Unknown",TBD
com.tilechallenge.matchgame,"Tile Challenge - Match 3 Game","Unknown",TBD
com.tile.home.match.puzzle.game,"Tile Home-Match Puzzle Game","Unknown",TBD
com.tilemahj.tch.game,"Tile Mahjong Match","Unknown",TBD
in.playsimple.triple.tile.matchgame.pair.three.puzzle.object.royale,"Tile Match puzzle - Tiletopia","Unknown",TBD
games.spearmint.triplecrush,"Tiledom","Unknown",TBD
com.hg.titanquestedition,"Titan Quest: Legendary Edition","Unknown",TBD
com.hg.titanquestultimate,"Titan Quest: Ultimate Edition","Unknown",TBD
com.pixelcurves.terlauncher,"TL Pro","Unknown",TBD
com.tocaboca.tocakitchen2,"Toca Boca Jr","Unknown",TBD
com.joypac.doufu,"Tofu Girl","Unknown",TBD
com.zigzagame.tokyodebunker,"Tokyo Debunker","Unknown",TBD
com.zigzagame.tokyodebunkerpremium,"Tokyo Debunker: Urban Legends","Unknown",TBD
com.tongitsgo.play,"Tongits Go - Pusoy, Super Ace","Unknown",TBD
com.pusoydosgo.play,"Tongits Land - Pusoy, Slots","Unknown",TBD
com.emagssob.tongits,"Tongits Offline","Unknown",TBD
com.vsfun.games,"Tongits Vsfun-Online Card Game","Unknown",TBD
com.unicornstudio.pop.blocks.toon.blast.toy.block.candy.crush.merge.match3.puzzle.games,"Toon Block Blast Toys: Match 3","Unknown",TBD
com.game.friends.us,"TopTop : Games & Chat","Unknown",TBD
com.game.friends.jp,"TopTop: Play Game & Chat","Unknown",TBD
com.madhead.tos.zh,"Tower of Saviors","Unknown",TBD
com.OskarStalberg.Townscaper,"Townscaper","Unknown",TBD
traffic.parking.jam.escape.car3d.games,"Traffic 3D Parking: Escape Jam","Unknown",TBD
com.KingSpeed.TrafficRiderMotorbikeRush,"Traffic Bike Rider Rush","Unknown",TBD
com.skgames.trafficrider,"Traffic Rider","Unknown",TBD
com.n3vgames.trainzsimulator3,"Trainz Simulator 3","Unknown",TBD
com.qookkagames.szgd.gp.tfy,"Tree of Savior: Neverland","Unknown",TBD
com.square_enix.android_googleplay.tom,"Trials of Mana","Unknown",TBD
com.bilibili.trickcal,"Trickcal:Chibi Go","Unknown",TBD
com.qs.gybhl,"Tricky Nightmare: Brain Puzzle","Unknown",TBD
com.tricky.story.brain.quest,"Tricky Story","Unknown",TBD
studio.manja.trollparkour,"Troll Parkour","Unknown",TBD
com.feralinteractive.tropico3,"Tropico","Unknown",TBD
com.bettergames.truck.drivingschool.simulator,"Truck Games - Driving School","Unknown",TBD
com.highbrowinteractive.truck.masters.india.highway.driving.simulator.game,"Truck Masters: India Simulator","Unknown",TBD
com.zuuks.truck.simulator.ultimate,"Truck Simulator : Ultimate","Unknown",TBD
com.web3o.truck.simulator.vietnam,"Truck Simulator Vietnam","Unknown",TBD
com.WandaSoftware.TruckersofEurope3,"Truckers of Europe 3","Unknown",TBD
com.trucovamos.play,"Truco Vamos: Slots Poker Crash","Unknown",TBD
com.fh0dazl.jufd9dl32bn,"Turbo Teen Patti Gane","Unknown",TBD
com.freeplay.twerk,"Twerk Race 3d — Fun run game!","Unknown",TBD
com.burstgame.ymhx.gp,"Twilight Chronicle: Idle RPG","Unknown",TBD
com.birdshel.Uciana,"Uciana","Unknown",TBD
com.games24x7.teenpatti.playstore,"Ultimate Teen Patti (3 Patti)","Unknown",TBD
com.zdb.c23.traffic.driving.simulator,"Ultimate Traffic Driving Car","Unknown",TBD
com.kiragames.unblockme,"Unblock Me Premium","Unknown",TBD
com.elevenpuzzles.unboxing,"Unboxing the Cryptic Killer","Unknown",TBD
com.yanstarstudio.joss.undercover,"Undercover®: Word Party Game","Unknown",TBD
com.FreeDust.UnderDarkOffense,"UnderGuild: Offense","Unknown",TBD
com.buffstudio.uwoffice,"Underworld Office","Unknown",TBD
com.everybodyhouse.paperclipsuniquetest,"Universal Paperclips","Unknown",TBD
com.rsg.food.delivery,"Urban Food Delivery Game","Unknown",TBD
com.nexon.v4kr,"V4","Unknown",TBD
com.vaultofthevoid.androidfull,"Vault of the Void","Unknown",TBD
com.RPX.VCRVirtualCivilWar,"VCR : Virtual Civil War","Unknown",TBD
com.purplekiwii.vegaslive,"Vegas Live Slots: Casino Games","Unknown",TBD
com.Quatre.VIewFInderMobilee,"ViewFinder Mobile","Unknown",TBD
com.game.minicraft.village,"Village City Life Building","Unknown",TBD
com.kdfjguth.nghfuitghjdi.fcngvdihjidrtgdh,"Visual Match","Unknown",TBD
jp.co.asobism.VividKnight2,"Vivid Knight","Unknown",TBD
com.daerigame.volleygirls,"Volley Girls:High School Story","Unknown",TBD
net.ekgames.projectz,"Wagle Squad: Pixel Swarm","Unknown",TBD
com.light.walkonlinedev,"Walk Online Mobile","Unknown",TBD
com.VenomizedArt.WallOfInsanity2,"Wall Of Insanity 2","Unknown",TBD
com.fungames.battletanksbeta,"War Machines：Tanks Battle Game","Unknown",TBD
com.NextEntry.WS,"Warrior In Dungeon","Unknown",TBD
com.catlab.blacksmithvip,"Warriors' Market Mayhem VIP : ","Unknown",TBD
com.aigrind.warspear,"Warspear Online (MMORPG, RPG)","Unknown",TBD
com.wan.wartuneh5,"Wartune Ultra","Unknown",TBD
water.sort.puzzle.game.color.sorting.free,"Water Sort Puzzle - Sort Color","Unknown",TBD
com.mobirix.ldwm,"Watermelon Maker 2048","Unknown",TBD
com.hg.woth.npv,"Way of the Hunter Wild America","Unknown",TBD
com.atknsyl.weaponmaster,"Weapon Master: Action Gun Game","Unknown",TBD
com.games.webmaster,"Web Master: Stickman Superhero","Unknown",TBD
com.direwolfdigital.mylileverdell,"Welcome To Everdell","Unknown",TBD
leyi.westgame,"West Game","Unknown",TBD
leyi.cowboyclash3,"West Game II","Unknown",TBD
com.tas.westernsurvival.shooterwar,"Western Survival Shooting Game","Unknown",TBD
com.heliogames.westland,"Westland Survival: Cowboy Game","Unknown",TBD
com.percent.aos.luckydefense,"What the Luck?: CoOp Defense","Unknown",TBD
com.netease.yysls,"Where Winds Meet","Unknown",TBD
com.lngame.hxgp,"Windrider Origins","Unknown",TBD
com.Gcenter.WindWings.SpaceShooter.Premium,"WindWings: Galaxy attack Pro","Unknown",TBD
com.minigame.wszj.android.gp,"Wing Fighter","Unknown",TBD
com.winzo.platform,"WinZO: Play Games & Watch TV","Unknown",TBD
com.game.kingrush,"Wittle Defender","Unknown",TBD
com.windowsgames.wizard,"Wizard","Unknown",TBD
jp.co.drecom.wizardry.daphne,"Wizardry Variants Daphne","Unknown",TBD
com.Lucky777.wjcasino.bet.br,"WJcasino.bet.br-Fortune Lucky","Unknown",TBD
org.faudroids.werewolf.pro,"Wolvesville Classic Pro","Unknown",TBD
and.lihuhu.woober,"Woodber - Classic Number Game","Unknown",TBD
com.tripledot.woodoku,"Woodoku - Wood Block Puzzle","Unknown",TBD
com.tripledot.blockbash,"Woodoku Blast","Unknown",TBD
wool.match.color.sort.jam.puzzle,"Wool Crush™ - Yarn Color Sort","Unknown",TBD
com.drg.woolpuzzle3d,"Wool Escape 3D: ASMR","Unknown",TBD
com.wool.puzzle.game3d,"Wool Puzzle 3D","Unknown",TBD
spell.word.screw.sort.puzzle,"Word Screw: 3D Word Puzzle","Unknown",TBD
com.playvalve.wsjourney,"Word Search - Word Puzzle Game","Unknown",TBD
com.losttemplegames.wordsolitaire,"Word Solitaire Now!","Unknown",TBD
com.vgames.wordsolitaire,"Word Solitaire: Associations","Unknown",TBD
com.vottzapps.wordle,"Wordle!","Unknown",TBD
com.fugo.wow,"Words of Wonders: Crossword","Unknown",TBD
